EstablishmentID	InspectionID	EstablishmentName	PlaceName	Address	Address2	City	State	Zip	TypeDescription	Latitude	Longitude	InspectionDate	Score	Grade	NameSearch	Intersection
31128	1014499	VALLEY VIEW CHURCH CHILD CARE	 	8911 OLD 3RD ST RD		LOUISVILLE	KY	40272	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1160000	-85.8152000	2014-06-04 00:00:00	100	A	VALLEYVIEWCHURCHCHILDCARE	
31128	1068878	VALLEY VIEW CHURCH CHILD CARE	 	8911 OLD 3RD ST RD		LOUISVILLE	KY	40272	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1160000	-85.8152000	2014-12-12 00:00:00	94	A	VALLEYVIEWCHURCHCHILDCARE	
31136	1059978	DROP-A-TOT DAY CARE	 	10411 WATTERSON TRAIL		LOUISVILLE	K`	40299	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1938000	-85.5669000	2014-11-10 00:00:00	99	A	DROPATOTDAYCARE	
31136	1097686	DROP-A-TOT DAY CARE	 	10411 WATTERSON TRAIL		LOUISVILLE	K`	40299	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1938000	-85.5669000	2015-05-04 00:00:00	100	A	DROPATOTDAYCARE	
31145	1024271	ST. JOSEPH CHILD DEV. CTR	 	2823 FRANKFORT AVE		LOUISVILLE	KY	40206	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2564000	-85.6896000	2014-07-02 00:00:00	95	A	STJOSEPHCHILDDEVCTR	
31145	1071532	ST. JOSEPH CHILD DEV. CTR	 	2823 FRANKFORT AVE		LOUISVILLE	KY	40206	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2564000	-85.6896000	2014-12-29 00:00:00	93	A	STJOSEPHCHILDDEVCTR	
31189	1024798	MINI VERSITY DOWNTOWN CHILD DEVELOPMENT CENTER	 	306 ROY WILKINS BLVD		LOUISVILLE	KY	40203	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2543000	-85.7659000	2014-07-07 00:00:00	92	C	MINIVERSITYDOWNTOWNCHILDDEVELOPMENTCENTER	
31189	1027339	MINI VERSITY DOWNTOWN CHILD DEVELOPMENT CENTER	 	306 ROY WILKINS BLVD		LOUISVILLE	KY	40203	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2543000	-85.7659000	2014-07-15 00:00:00	99	A	MINIVERSITYDOWNTOWNCHILDDEVELOPMENTCENTER	
31189	1072915	MINI VERSITY DOWNTOWN CHILD DEVELOPMENT CENTER	 	306 ROY WILKINS BLVD		LOUISVILLE	KY	40203	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2543000	-85.7659000	2015-01-06 00:00:00	95	A	MINIVERSITYDOWNTOWNCHILDDEVELOPMENTCENTER	
31202	1054868	CHESTNUT STREET YMCA	 	930 W CHESTNUT ST		LOUISVILLE	KY	40203	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2498000	-85.7674000	2014-10-21 00:00:00	97	A	CHESTNUTSTREETYMCA	
31202	1096798	CHESTNUT STREET YMCA	 	930 W CHESTNUT ST		LOUISVILLE	KY	40203	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2498000	-85.7674000	2015-04-28 00:00:00	100	A	CHESTNUTSTREETYMCA	
31203	1025796	MAPLE GROVE DAY CARE	 	5911 E MANSLICK RD		LOUISVILLE	KY	40219	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1221000	-85.6519000	2014-07-09 00:00:00	98	A	MAPLEGROVEDAYCARE	
31203	1072240	MAPLE GROVE DAY CARE	 	5911 E MANSLICK RD		LOUISVILLE	KY	40219	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1221000	-85.6519000	2015-01-02 00:00:00	100	A	MAPLEGROVEDAYCARE	
31210	1015999	KEYSTONE LEARNING ACADEMY	 	1705 S 13TH ST		LOUISVILLE	KY	40210	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2243000	-85.7769000	2014-06-09 00:00:00	98	A	KEYSTONELEARNINGACADEMY	
31210	1083208	KEYSTONE LEARNING ACADEMY	 	1705 S 13TH ST		LOUISVILLE	KY	40210	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2243000	-85.7769000	2015-02-25 00:00:00	95	A	KEYSTONELEARNINGACADEMY	
31211	1053408	SOUTHSIDE CHRISTIAN DC II	 	4014 TAYLOR BLVD		LOUISVILLE	KY	40214	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1854000	-85.7844000	2014-10-15 00:00:00	97	A	SOUTHSIDECHRISTIANDCII	
31211	1091408	SOUTHSIDE CHRISTIAN DC II	 	4014 TAYLOR BLVD		LOUISVILLE	KY	40214	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1854000	-85.7844000	2015-04-06 00:00:00	95	A	SOUTHSIDECHRISTIANDCII	
31213	1058921	RIDGEWOOD CHILD DEV. CTR.	 	6209 GREENWOOD RD		LOUISVILLE	KY	40258	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1454000	-85.8676000	2014-11-04 00:00:00	98	A	RIDGEWOODCHILDDEVCTR	
31213	1093938	RIDGEWOOD CHILD DEV. CTR.	 	6209 GREENWOOD RD		LOUISVILLE	KY	40258	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1454000	-85.8676000	2015-04-16 00:00:00	98	A	RIDGEWOODCHILDDEVCTR	
31220	1052761	ADATH JESHURUN PRESCHOOL	 	2401 WOODBOURNE AVE		LOUISVILLE	KY	40205	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2280000	-85.6847000	2014-10-13 00:00:00	100	A	ADATHJESHURUNPRESCHOOL	
31220	1088865	ADATH JESHURUN PRESCHOOL	 	2401 WOODBOURNE AVE		LOUISVILLE	KY	40205	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2280000	-85.6847000	2015-03-25 00:00:00	100	A	ADATHJESHURUNPRESCHOOL	
31229	1027322	HIGHLANDS EDUCATIONAL CENTER FOR KIDS	 	1436 EASTERN PKWY		LOUISVILLE	KY	40204	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2281190	-85.7162080	2014-07-14 00:00:00	96	A	HIGHLANDSEDUCATIONALCENTERFORKIDS	
31229	1082320	HIGHLANDS EDUCATIONAL CENTER FOR KIDS	 	1436 EASTERN PKWY		LOUISVILLE	KY	40204	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2281190	-85.7162080	2015-02-24 00:00:00	99	A	HIGHLANDSEDUCATIONALCENTERFORKIDS	
31231	1048435	THE TEMPLE PRE-SCHOOL	 	5101 U.S. HIGHWAY 42		LOUISVILLE	KY	40241	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2912000	-85.6303000	2014-09-26 00:00:00	99	A	THETEMPLEPRESCHOOL	
31231	1088875	THE TEMPLE PRE-SCHOOL	 	5101 U.S. HIGHWAY 42		LOUISVILLE	KY	40241	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2912000	-85.6303000	2015-03-25 00:00:00	100	A	THETEMPLEPRESCHOOL	
31288	1014108	LA PETITE ACADEMY	 	10331 TIMBERWOOD CTR		LOUISVILLE	KY	40223	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2336000	-85.5705000	2014-06-02 00:00:00	100	A	LAPETITEACADEMY	
31288	1068155	LA PETITE ACADEMY	 	10331 TIMBERWOOD CTR		LOUISVILLE	KY	40223	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2336000	-85.5705000	2014-12-10 00:00:00	98	A	LAPETITEACADEMY	
31299	1013579	SOUTHSIDE CHRISTIAN DAYCARE #3	 	7419 ST. ANDREWS CHURCH RD		LOUISVILLE	KY	40214	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1532000	-85.8060000	2014-06-02 00:00:00	95	A	SOUTHSIDECHRISTIANDAYCARE	
31299	1063193	SOUTHSIDE CHRISTIAN DAYCARE #3	 	7419 ST. ANDREWS CHURCH RD		LOUISVILLE	KY	40214	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1532000	-85.8060000	2014-11-20 00:00:00	96	A	SOUTHSIDECHRISTIANDAYCARE	
31301	1066296	HIGHLANDS COMMUNITY MINISTRIES / EASTERN STAR HOME	 	HIGHLAND DAYCARE		LOUISVILLE	KY	40204	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2432000	-85.7232000	2014-12-04 00:00:00	98	A	HIGHLANDSCOMMUNITYMINISTRIESEASTERNSTARHOME	
31313	1054877	BRIGHT EXPECTATIONS CHILD DEV CTR	 	9303 HURSTBORNE PARK BLVD		LOUISVILLE	KY	40220	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2214000	-85.5820000	2014-10-21 00:00:00	100	A	BRIGHTEXPECTATIONSCHILDDEVCTR	
31322	1029085	BROWNSBORO HILLS HEALTHCARE AND REHAB. CENTER	 	2141 SYCAMORE AVENUE		LOUISVILLE	KY	40204	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2562000	-85.7053000	2014-07-18 00:00:00	93	C	BROWNSBOROHILLSHEALTHCAREANDREHABCENTER	
31322	1030793	BROWNSBORO HILLS HEALTHCARE AND REHAB. CENTER	 	2141 SYCAMORE AVENUE		LOUISVILLE	KY	40204	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2562000	-85.7053000	2014-07-25 00:00:00	98	B	BROWNSBOROHILLSHEALTHCAREANDREHABCENTER	
31322	1078223	BROWNSBORO HILLS HEALTHCARE AND REHAB. CENTER	 	2141 SYCAMORE AVENUE		LOUISVILLE	KY	40204	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2562000	-85.7053000	2015-01-30 00:00:00	99	A	BROWNSBOROHILLSHEALTHCAREANDREHABCENTER	
31323	1035683	CHRISTIAN HEALTH CENTER	 	920 SOUTH FOURTH STREET		LOUISVILLE	KY	40203	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2407000	-85.7598000	2014-08-13 00:00:00	97	A	CHRISTIANHEALTHCENTER	
31323	1085052	CHRISTIAN HEALTH CENTER	 	920 SOUTH FOURTH STREET		LOUISVILLE	KY	40203	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2407000	-85.7598000	2015-03-10 00:00:00	97	A	CHRISTIANHEALTHCENTER	
31325	1057362	HEARTLAND OF LOUISVILLE	 	4200 BROWNS LANE		LOUISVILLE	KY	40220	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2214000	-85.6219000	2014-10-30 00:00:00	95	A	HEARTLANDOFLOUISVILLE	
31325	1088892	HEARTLAND OF LOUISVILLE	 	4200 BROWNS LANE		LOUISVILLE	KY	40220	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2214000	-85.6219000	2015-03-25 00:00:00	98	A	HEARTLANDOFLOUISVILLE	
31329	1022711	ESSEX NURSING & REHABILITATION CENTER	 	9600 LAMBOURNE BLVD		LOUISVILLE	KY	40201	FOOD SERVICE (HOSPITAL / NURSING HOME	38.1135000	-85.8145000	2014-06-27 00:00:00	97	A	ESSEXNURSINGREHABILITATIONCENTER	
31329	1072532	ESSEX NURSING & REHABILITATION CENTER	 	9600 LAMBOURNE BLVD		LOUISVILLE	KY	40201	FOOD SERVICE (HOSPITAL / NURSING HOME	38.1135000	-85.8145000	2015-01-05 00:00:00	98	A	ESSEXNURSINGREHABILITATIONCENTER	
31330	1023609	GEORGETOWN MANOR	 	900 GAGEL AVENUE		LOUISVILLE	KY	40216	FOOD SERVICE (HOSPITAL / NURSING HOME	38.1721000	-85.8060000	2014-07-01 00:00:00	98	A	GEORGETOWNMANOR	
31330	1073974	GEORGETOWN MANOR	 	900 GAGEL AVENUE		LOUISVILLE	KY	40216	FOOD SERVICE (HOSPITAL / NURSING HOME	38.1721000	-85.8060000	2015-01-07 00:00:00	98		GEORGETOWNMANOR	
31331	1055521	GOLDEN LIVING CENTER HILLCREEK	 	3116 BRECKENRIDGE LANE		LOUISVILLE	KY	40220	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2104000	-85.6291000	2014-10-23 00:00:00	98	A	GOLDENLIVINGCENTERHILLCREEK	
31331	1087564	GOLDEN LIVING CENTER HILLCREEK	 	3116 BRECKENRIDGE LANE		LOUISVILLE	KY	40220	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2104000	-85.6291000	2015-03-19 00:00:00	98	A	GOLDENLIVINGCENTERHILLCREEK	
31332	1059938	HIGHLANDS HEALTH & REHAB CNTR	 	1705 STEVENS AVENUE		LOUISVILLE	KY	40205	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2294000	-85.7116000	2014-11-07 00:00:00	98	A	HIGHLANDSHEALTHREHABCNTR	
31334	1046150	THE GOOD SAMARITIAN	 	3500 GOOD SAMARITAN WAY		LOUISVILLE	KY	40299	FOOD SERVICE	38.1968000	-85.5621000	2014-09-18 00:00:00	100	A	THEGOODSAMARITIAN	
31334	1088203	THE GOOD SAMARITIAN	 	3500 GOOD SAMARITAN WAY		LOUISVILLE	KY	40299	FOOD SERVICE	38.1968000	-85.5621000	2015-03-20 00:00:00	100	A	THEGOODSAMARITIAN	
31335	1058844	LOU. PROTESTANT ALTENHEIM	 	936 BARRET AVENUE		LOUISVILLE	KY	40204	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2385000	-85.7307000	2014-11-03 00:00:00	100	A	LOUPROTESTANTALTENHEIM	
31335	1098232	LOU. PROTESTANT ALTENHEIM	 	936 BARRET AVENUE		LOUISVILLE	KY	40204	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2385000	-85.7307000	2015-05-04 00:00:00	98	A	LOUPROTESTANTALTENHEIM	
31336	1016658	MASONIC HOMES OF KENTUCKY / LOUISVILLE BRANCH	 	240 MASONIC HOME DR		LOUISVILLE	KY	40041	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2576000	-85.6659000	2014-06-10 00:00:00	97	A	MASONICHOMESOFKENTUCKYLOUISVILLEBRANCH	
31336	1069578	MASONIC HOMES OF KENTUCKY / LOUISVILLE BRANCH	 	240 MASONIC HOME DR		LOUISVILLE	KY	40041	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2576000	-85.6659000	2014-12-17 00:00:00	100	A	MASONICHOMESOFKENTUCKYLOUISVILLEBRANCH	
31337	1055522	SIGNATURE HEALTHCARE OF EAST LOUISVILLE	 	2529 SIX MILE LANE		LOUISVILLE	KY	40220	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2084000	-85.5867000	2014-10-23 00:00:00	100	A	SIGNATUREHEALTHCAREOFEASTLOUISVILLE	
31337	1088888	SIGNATURE HEALTHCARE OF EAST LOUISVILLE	 	2529 SIX MILE LANE		LOUISVILLE	KY	40220	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2084000	-85.5867000	2015-03-26 00:00:00	100	A	SIGNATUREHEALTHCAREOFEASTLOUISVILLE	
31340	1027309	MT. HOLLY NURSING CENTER	 	446 MT. HOLLY AVENUE		LOUISVILLE	KY	40206	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2605000	-85.7042000	2014-07-11 00:00:00	97	A	MTHOLLYNURSINGCENTER	
31340	1075449	MT. HOLLY NURSING CENTER	 	446 MT. HOLLY AVENUE		LOUISVILLE	KY	40206	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2605000	-85.7042000	2015-01-15 00:00:00	100	A	MTHOLLYNURSINGCENTER	
31341	1066297	KINDRED NURSING REHABILITATION BASHFORD	 	3535 BARDSTOWN RD		LOUISVILLE	KY	40218	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2011000	-85.6623000	2014-12-04 00:00:00	96	A	KINDREDNURSINGREHABILITATIONBASHFORD	
31343	1062050	PARKWAY MEDICAL CENTER	 	1155 EASTERN PARKWAY		LOUISVILLE	KY	40217	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2260000	-85.7276000	2014-11-18 00:00:00	100	A	PARKWAYMEDICALCENTER	
31345	1063822	SACRED HEART HOME	 	2120 PAYNE STREET		LOUISVILLE	KY	40206	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2513000	-85.7071000	2014-11-24 00:00:00	100	A	SACREDHEARTHOME	
31346	1061532	GOLDEN LIVING CENTER	 	227 BROWNS LN		LOUISVILLE	KY	40207	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2503000	-85.6450000	2014-11-14 00:00:00	100	A	GOLDENLIVINGCENTER	
31346	1092959	GOLDEN LIVING CENTER	 	227 BROWNS LN		LOUISVILLE	KY	40207	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2503000	-85.6450000	2015-04-13 00:00:00	98	A	GOLDENLIVINGCENTER	
31360	1046145	LA PETITE ACADEMY	 	9505 U S HWY 42		LOUISVILLE	KY	40059	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.3436000	-85.6194000	2014-09-18 00:00:00	97	A	LAPETITEACADEMY	
31360	1088178	LA PETITE ACADEMY	 	9505 U S HWY 42		LOUISVILLE	KY	40059	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.3436000	-85.6194000	2015-03-23 00:00:00	100	A	LAPETITEACADEMY	
31371	1043294	ZACHARY TAYLOR ELEMENTARY	 	9620 WESTPORT RD		LOUISVILLE	KY	40241	SCHOOL CAFETERIA OR FOOD SERVICE	38.2864000	-85.5726000	2014-09-10 00:00:00	100	A	ZACHARYTAYLORELEMENTARY	
31371	1084766	ZACHARY TAYLOR ELEMENTARY	 	9620 WESTPORT RD		LOUISVILLE	KY	40241	SCHOOL CAFETERIA OR FOOD SERVICE	38.2864000	-85.5726000	2015-03-09 00:00:00	100	A	ZACHARYTAYLORELEMENTARY	
31372	1057763	TRINITY HIGH SCHOOL	 	4011 SHELBYVILLE RD		LOUISVILLE	KY	40207	SCHOOL CAFETERIA OR FOOD SERVICE	38.2533000	-85.6513000	2014-10-30 00:00:00	100	A	TRINITYHIGHSCHOOL	
31372	1077862	TRINITY HIGH SCHOOL	 	4011 SHELBYVILLE RD		LOUISVILLE	KY	40207	SCHOOL CAFETERIA OR FOOD SERVICE	38.2533000	-85.6513000	2015-01-26 00:00:00	98	A	TRINITYHIGHSCHOOL	
31373	1047526	TRUNNELL ELEMENTARY SCHOOL	 	7609 ST ANDREWS CHURCH RD		LOUISVILLE	KY	40214	SCHOOL CAFETERIA OR FOOD SERVICE	38.1528000	-85.8148000	2014-09-24 00:00:00	100	A	TRUNNELLELEMENTARYSCHOOL	
31373	1083045	TRUNNELL ELEMENTARY SCHOOL	 	7609 ST ANDREWS CHURCH RD		LOUISVILLE	KY	40214	SCHOOL CAFETERIA OR FOOD SERVICE	38.1528000	-85.8148000	2015-02-26 00:00:00	100	A	TRUNNELLELEMENTARYSCHOOL	
31375	1053389	WAGGENER HIGH SCHOOL	 	330 S. HUBBARDS LANE		LOUISVILLE	KY	40207	SCHOOL CAFETERIA OR FOOD SERVICE	38.2449000	-85.6373000	2014-10-15 00:00:00	100	A	WAGGENERHIGHSCHOOL	
31375	1086095	WAGGENER HIGH SCHOOL	 	330 S. HUBBARDS LANE		LOUISVILLE	KY	40207	SCHOOL CAFETERIA OR FOOD SERVICE	38.2449000	-85.6373000	2015-03-13 00:00:00	100	A	WAGGENERHIGHSCHOOL	
31377	1043997	WATSON LANE ELEMENTARY	 	7201 WATSON LANE		LOUISVILLE	KY	40272	SCHOOL CAFETERIA OR FOOD SERVICE	38.0610000	-85.8973000	2014-09-11 00:00:00	100	A	WATSONLANEELEMENTARY	
31377	1076659	WATSON LANE ELEMENTARY	 	7201 WATSON LANE		LOUISVILLE	KY	40272	SCHOOL CAFETERIA OR FOOD SERVICE	38.0610000	-85.8973000	2015-01-22 00:00:00	100	A	WATSONLANEELEMENTARY	
31378	1060071	H. WATTERSON ELEMENTARY	 	3900 BRECKINRIDGE LANE		LOUISVILLE	KY	40218	SCHOOL CAFETERIA OR FOOD SERVICE	38.1915000	-85.6271000	2014-11-10 00:00:00	100	A	HWATTERSONELEMENTARY	
31378	1088880	H. WATTERSON ELEMENTARY	 	3900 BRECKINRIDGE LANE		LOUISVILLE	KY	40218	SCHOOL CAFETERIA OR FOOD SERVICE	38.1915000	-85.6271000	2015-03-25 00:00:00	100	A	HWATTERSONELEMENTARY	
31379	1045401	WESTPORT MIDDLE SCHOOL	 	8100 WESTPORT ROAD		LOUISVILLE	KY	40242	SCHOOL CAFETERIA OR FOOD SERVICE	38.2756000	-85.5998000	2014-09-16 00:00:00	97	A	WESTPORTMIDDLESCHOOL	
31379	1087538	WESTPORT MIDDLE SCHOOL	 	8100 WESTPORT ROAD		LOUISVILLE	KY	40242	SCHOOL CAFETERIA OR FOOD SERVICE	38.2756000	-85.5998000	2015-03-19 00:00:00	99	A	WESTPORTMIDDLESCHOOL	
31380	1055221	WESTERN HIGH SCHOOL	 	2501 ROCKFORD LANE		LOUISVILLE	KY	40216	SCHOOL CAFETERIA OR FOOD SERVICE	38.1764099	-85.8434616	2014-10-22 00:00:00	100	A	WESTERNHIGHSCHOOL	
31380	1095050	WESTERN HIGH SCHOOL	 	2501 ROCKFORD LANE		LOUISVILLE	KY	40216	SCHOOL CAFETERIA OR FOOD SERVICE	38.1764099	-85.8434616	2015-04-21 00:00:00	100	A	WESTERNHIGHSCHOOL	
31381	1039184	S. WELLINGTON ELEMENTARY	 	4800 KAUFMAN LANE		LOUISVILLE	KY	40216	SCHOOL CAFETERIA OR FOOD SERVICE	38.1825000	-85.8618000	2014-08-26 00:00:00	100	A	SWELLINGTONELEMENTARY	
31381	1079610	S. WELLINGTON ELEMENTARY	 	4800 KAUFMAN LANE		LOUISVILLE	KY	40216	SCHOOL CAFETERIA OR FOOD SERVICE	38.1825000	-85.8618000	2015-02-05 00:00:00	100	A	SWELLINGTONELEMENTARY	
31383	1050123	WHEATLEY ELEMENTARY SCHOOL	 	1107 S. 17TH STREET		LOUISVILLE	KY	40210	SCHOOL CAFETERIA OR FOOD SERVICE	38.2392000	-85.7828000	2014-10-02 00:00:00	98	A	WHEATLEYELEMENTARYSCHOOL	
31383	1073742	WHEATLEY ELEMENTARY SCHOOL	 	1107 S. 17TH STREET		LOUISVILLE	KY	40210	SCHOOL CAFETERIA OR FOOD SERVICE	38.2392000	-85.7828000	2015-01-07 00:00:00	100	A	WHEATLEYELEMENTARYSCHOOL	
31384	1059266	WHEELER ELEMENTARY SCHOOL	 	5700 CYNTHIA DRIVE		LOUISVILLE	KY	40291	SCHOOL CAFETERIA OR FOOD SERVICE	38.1666000	-85.5745000	2014-11-05 00:00:00	99	A	WHEELERELEMENTARYSCHOOL	
31384	1077276	WHEELER ELEMENTARY SCHOOL	 	5700 CYNTHIA DRIVE		LOUISVILLE	KY	40291	SCHOOL CAFETERIA OR FOOD SERVICE	38.1666000	-85.5745000	2015-01-26 00:00:00	100	A	WHEELERELEMENTARYSCHOOL	
31386	1041543	WILDER ELEMENTARY SCHOOL	 	1913 HERR LANE		LOUISVILLE	KY	40222	SCHOOL CAFETERIA OR FOOD SERVICE	38.2790000	-85.6221000	2014-09-03 00:00:00	100	A	WILDERELEMENTARYSCHOOL	
31386	1079930	WILDER ELEMENTARY SCHOOL	 	1913 HERR LANE		LOUISVILLE	KY	40222	SCHOOL CAFETERIA OR FOOD SERVICE	38.2790000	-85.6221000	2015-02-06 00:00:00	98	A	WILDERELEMENTARYSCHOOL	
31387	1048852	WILKERSON ELEMENTARY SCHOOL	 	5601 JOHNSONTOWN RD		LOUISVILLE	KY	40272	SCHOOL CAFETERIA OR FOOD SERVICE	38.1228000	-85.8740000	2014-09-26 00:00:00	100	A	WILKERSONELEMENTARYSCHOOL	
31387	1083700	WILKERSON ELEMENTARY SCHOOL	 	5601 JOHNSONTOWN RD		LOUISVILLE	KY	40272	SCHOOL CAFETERIA OR FOOD SERVICE	38.1228000	-85.8740000	2015-03-02 00:00:00	100	A	WILKERSONELEMENTARYSCHOOL	
31388	1039768	WILT ELEMENTARY SCHOOL	 	6700 PRICE LANE		LOUISVILLE	KY	40229	SCHOOL CAFETERIA OR FOOD SERVICE	38.1024000	-85.6382000	2014-08-28 00:00:00	100	A	WILTELEMENTARYSCHOOL	
31388	1100695	WILT ELEMENTARY SCHOOL	 	6700 PRICE LANE		LOUISVILLE	KY	40229	SCHOOL CAFETERIA OR FOOD SERVICE	38.1024000	-85.6382000	2015-05-14 00:00:00	100	A	WILTELEMENTARYSCHOOL	
31389	1061516	JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL	 	1418 MORTON AVE		LOUISVILLE	KY	40204	SCHOOL CAFETERIA OR FOOD SERVICE	38.2401000	-85.7273000	2014-11-12 00:00:00	98	A	JEFFERSONCOTRADITIONALMIDDLESCHOOL	
31389	1100246	JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL	 	1418 MORTON AVE		LOUISVILLE	KY	40204	SCHOOL CAFETERIA OR FOOD SERVICE	38.2401000	-85.7273000	2015-05-12 00:00:00	96	A	JEFFERSONCOTRADITIONALMIDDLESCHOOL	
31390	1047521	WESTERN MIDDLE SCHOOL	 	2201 W. MAIN STREET		LOUISVILLE	KY	40212	SCHOOL CAFETERIA OR FOOD SERVICE	38.2611000	-85.7872000	2014-09-24 00:00:00	98	A	WESTERNMIDDLESCHOOL	
31390	1073743	WESTERN MIDDLE SCHOOL	 	2201 W. MAIN STREET		LOUISVILLE	KY	40212	SCHOOL CAFETERIA OR FOOD SERVICE	38.2611000	-85.7872000	2015-01-06 00:00:00	98	A	WESTERNMIDDLESCHOOL	
31391	1044890	WALLER-WILLIAMS ENVIRONMENTAL SCHOOL	 	2415 ROCKFORD LANE		LOUISVILLE	KY	40216	SCHOOL CAFETERIA OR FOOD SERVICE	38.1777000	-85.8426000	2014-09-15 00:00:00	100	A	WALLERWILLIAMSENVIRONMENTALSCHOOL	
31391	1087291	WALLER-WILLIAMS ENVIRONMENTAL SCHOOL	 	2415 ROCKFORD LANE		LOUISVILLE	KY	40216	SCHOOL CAFETERIA OR FOOD SERVICE	38.1777000	-85.8426000	2015-03-18 00:00:00	100	A	WALLERWILLIAMSENVIRONMENTALSCHOOL	
31392	1052397	YOUNG ELEMENTARY #374	 	3526 MUHAMMAD ALI BLVD.		LOUISVILLE	KY	40212	SCHOOL CAFETERIA OR FOOD SERVICE	38.2562000	-85.8105000	2014-10-10 00:00:00	100	A	YOUNGELEMENTARY	
31392	1073744	YOUNG ELEMENTARY #374	 	3526 MUHAMMAD ALI BLVD.		LOUISVILLE	KY	40212	SCHOOL CAFETERIA OR FOOD SERVICE	38.2562000	-85.8105000	2015-01-07 00:00:00	95	A	YOUNGELEMENTARY	
31396	1052095	ST. XAVIER HIGH SCHOOL	 	1609 POPLAR LEVEL RD		LOUISVILLE	KY	40217	SCHOOL CAFETERIA OR FOOD SERVICE	38.2191000	-85.7265000	2014-10-10 00:00:00	100	A	STXAVIERHIGHSCHOOL	
31396	1088423	ST. XAVIER HIGH SCHOOL	 	1609 POPLAR LEVEL RD		LOUISVILLE	KY	40217	SCHOOL CAFETERIA OR FOOD SERVICE	38.2191000	-85.7265000	2015-03-23 00:00:00	95	A	STXAVIERHIGHSCHOOL	
31397	1045402	BALLARD HIGH SCHOOL	 	6000 BROWNSBORO ROAD		LOUISVILLE	KY	40222	SCHOOL CAFETERIA OR FOOD SERVICE	38.2837000	-85.6249000	2014-09-16 00:00:00	96	A	BALLARDHIGHSCHOOL	
31397	1088426	BALLARD HIGH SCHOOL	 	6000 BROWNSBORO ROAD		LOUISVILLE	KY	40222	SCHOOL CAFETERIA OR FOOD SERVICE	38.2837000	-85.6249000	2015-03-24 00:00:00	100	A	BALLARDHIGHSCHOOL	
